lon,lat,group,2015-2019
-131.5,-6.5,total,0.0277812061942882
-131.5,-5.5,smallPel,0.0725904445032252
-131.5,-5.5,largePel,2.82724452425085e-06
-131.5,-5.5,demersals,1.06359011433243e-06
-131.5,-5.5,total,0.0725943353378638
-131.5,-4.5,smallPel,0.158187191714056
-131.5,-4.5,largePel,0.323604389639304
-131.5,-4.5,demersals,7.32477049100592e-07
-131.5,-4.5,total,0.481792313830409
-131.5,-3.5,smallPel,0.299808158028352
-131.5,-3.5,largePel,0.725860390710712
-131.5,-3.5,demersals,5.67612488066529e-07
-131.5,-3.5,total,1.02566911635155
-131.5,-2.5,smallPel,0.404745654523431
-131.5,-2.5,largePel,1.0352721484273
-131.5,-2.5,demersals,4.45709965388034e-07
-131.5,-2.5,total,1.4400182486607
-131.5,-1.5,smallPel,0.391410717437872
-131.5,-1.5,largePel,0.97035641263366
-131.5,-1.5,demersals,4.06888105395989e-07
-131.5,-1.5,total,1.36176753695964
-131.5,-0.5,smallPel,0.32039475566644
-131.5,-0.5,largePel,0.67072633171973
-131.5,-0.5,demersals,4.16534831521346e-07
-131.5,-0.5,total,0.991121503921001
-131.5,0.5,smallPel,0.251381119135543
-131.5,0.5,largePel,0.57379193334431
-131.5,0.5,demersals,4.50748449769263e-07
-131.5,0.5,total,0.825173503228303
-131.5,1.5,smallPel,0.222627569683163
-131.5,1.5,largePel,0.547957482517503
-131.5,1.5,demersals,4.73830329119741e-07
-131.5,1.5,total,0.770585526030995
-131.5,2.5,smallPel,0.220265225002868
-131.5,2.5,largePel,0.560924749367891
-131.5,2.5,demersals,5.05723678316945e-07
-131.5,2.5,total,0.781190480094437
-131.5,3.5,smallPel,0.220924228096767
-131.5,3.5,largePel,0.490380286550149
-131.5,3.5,demersals,6.19801657945775e-07
-131.5,3.5,total,0.711305134448574
-131.5,4.5,smallPel,0.229877820962139
-131.5,4.5,largePel,0.183932621989509
-131.5,4.5,demersals,8.00020883576957e-07
-131.5,4.5,total,0.413811242972532
-131.5,5.5,smallPel,0.146105735883056
-131.5,5.5,largePel,1.2586118656064e-23
-131.5,5.5,demersals,1.18746426138617e-06
-131.5,5.5,total,0.146106923347317
-131.5,6.5,smallPel,0.0604805043835036
-131.5,6.5,largePel,3.75313383499263e-55
-131.5,6.5,demersals,1.77411380470422e-06
-131.5,6.5,total,0.0604822784973083
-131.5,7.5,smallPel,0.0407676421682822
-131.5,7.5,largePel,2.94584615836405e-51
-131.5,7.5,demersals,2.21304046815122e-06
-131.5,7.5,total,0.0407698552087503
-131.5,8.5,smallPel,0.0383683376211188
-131.5,8.5,largePel,2.03014478139907e-39
-131.5,8.5,demersals,2.10338373838447e-06
-131.5,8.5,total,0.0383704410048572
-131.5,9.5,smallPel,0.0451225565263066
-131.5,9.5,largePel,7.98779942483461e-42
-131.5,9.5,demersals,2.12816805523404e-06
-131.5,9.5,total,0.0451246846943619
-131.5,10.5,smallPel,0.0639939038186438
-131.5,10.5,largePel,9.16998926009679e-39
-131.5,10.5,demersals,2.15932137592713e-06
-131.5,10.5,total,0.0639960631400197
-131.5,11.5,smallPel,0.0831524419262344
-131.5,11.5,largePel,2.47035331628199e-27
-131.5,11.5,demersals,2.13769373031823e-06
-131.5,11.5,total,0.0831545796199647
-131.5,12.5,smallPel,0.0955230575518738
-131.5,12.5,largePel,7.38222819042061e-20
-131.5,12.5,demersals,2.10588108629166e-06
-131.5,12.5,total,0.0955251634329601
-131.5,13.5,smallPel,0.0892177314380026
-131.5,13.5,largePel,2.39712858530533e-23
-131.5,13.5,demersals,2.12171659605959e-06
-131.5,13.5,total,0.0892198531545987
-131.5,14.5,smallPel,0.0587879167134104
-131.5,14.5,largePel,3.1236763985081e-34
-131.5,14.5,demersals,2.17627271361405e-06
-131.5,14.5,total,0.0587900929861241
-131.5,15.5,smallPel,0.0445504050652361
-131.5,15.5,largePel,2.46440287075048e-37
-131.5,15.5,demersals,2.18488551670384e-06
-131.5,15.5,total,0.0445525899507528
-131.5,16.5,smallPel,0.0382772643538588
-131.5,16.5,largePel,6.73356934194149e-41
-131.5,16.5,demersals,2.14987508514538e-06
-131.5,16.5,total,0.0382794142289439
-131.5,17.5,smallPel,0.0304078251065774
-131.5,17.5,largePel,9.37292668135488e-48
-131.5,17.5,demersals,2.03266963741144e-06
-131.5,17.5,total,0.0304098577762148
-131.5,18.5,smallPel,0.0186507389071935
-131.5,18.5,largePel,1.57730002936238e-54
-131.5,18.5,demersals,1.8523161785711e-06
-131.5,18.5,total,0.0186525912233721
-131.5,19.5,smallPel,0.00709806722135532
-131.5,19.5,largePel,6.37249097012052e-57
-131.5,19.5,demersals,1.64196840882134e-06
-131.5,19.5,total,0.00709970918976414
-131.5,20.5,smallPel,0.000419309503148094
-131.5,20.5,largePel,4.27762464159415e-52
-131.5,20.5,demersals,1.36519161051378e-06
-131.5,20.5,total,0.000420674694758608
-131.5,21.5,smallPel,5.56375643205349e-07
-131.5,21.5,largePel,1.70878549305107e-41
-131.5,21.5,demersals,1.08707694389909e-06
-131.5,21.5,total,1.64345258710444e-06
-131.5,22.5,smallPel,4.87920221319795e-09
-131.5,22.5,largePel,6.98663846096124e-30
-131.5,22.5,demersals,7.7158147259875e-07
-131.5,22.5,total,7.76460674811948e-07
-131.5,23.5,smallPel,3.54846358271274e-08
-131.5,23.5,largePel,5.40648510461524e-24
-131.5,23.5,demersals,5.49773279570804e-07
-131.5,23.5,total,5.85257915397931e-07
-131.5,24.5,smallPel,9.92684918290853e-08
-131.5,24.5,largePel,2.8783087328309e-21
-131.5,24.5,demersals,4.34874500302004e-07
-131.5,24.5,total,5.34142992131092e-07
-131.5,25.5,smallPel,1.18448107075139e-08
-131.5,25.5,largePel,4.07857479913839e-20
-131.5,25.5,demersals,3.52070325673233e-07
-131.5,25.5,total,3.63915136380788e-07
-131.5,26.5,smallPel,1.19442762064818e-09
-131.5,26.5,largePel,1.1590322216412e-20
-131.5,26.5,demersals,3.0244977183621e-07
-131.5,26.5,total,3.0364419945687e-07
-131.5,27.5,smallPel,4.60848921318135e-09
-131.5,27.5,largePel,1.25045169044693e-20
-131.5,27.5,demersals,3.75944143259e-07
-131.5,27.5,total,3.80552632472194e-07
-131.5,28.5,smallPel,1.10634160543997e-08
-131.5,28.5,largePel,6.8556632262881e-20
-131.5,28.5,demersals,3.7697194328026e-07
-131.5,28.5,total,3.88035359334729e-07
-131.5,29.5,smallPel,5.46939228819135e-09
-131.5,29.5,largePel,2.89309443550422e-24
-131.5,29.5,demersals,3.43842450641811e-07
-131.5,29.5,total,3.49311842930003e-07
-131.5,30.5,smallPel,6.15108077037596e-09
-131.5,30.5,largePel,1.91406732713124e-23
-131.5,30.5,demersals,3.21966991134474e-07
-131.5,30.5,total,3.2811807190485e-07
-131.5,31.5,smallPel,1.32704357453684e-07
-131.5,31.5,largePel,1.14157516122799e-24
-131.5,31.5,demersals,3.69936051599173e-07
-131.5,31.5,total,5.02640409052857e-07
-131.5,32.5,smallPel,1.22804039705968e-05
-131.5,32.5,largePel,1.01291853023721e-30
-131.5,32.5,demersals,5.16604123647741e-07
-131.5,32.5,total,1.27970080942445e-05
-131.5,33.5,smallPel,5.85530095893253e-05
-131.5,33.5,largePel,1.24829616097459e-34
-131.5,33.5,demersals,4.67266616213532e-07
-131.5,33.5,total,5.90202762055388e-05
-131.5,34.5,smallPel,3.32491557474333e-05
-131.5,34.5,largePel,5.65945742324596e-36
-131.5,34.5,demersals,4.51867692611159e-07
-131.5,34.5,total,3.37010234400444e-05
-131.5,35.5,smallPel,1.41328801394554e-05
-131.5,35.5,largePel,3.50331528276768e-34
-131.5,35.5,demersals,4.93963030456058e-07
-131.5,35.5,total,1.46268431699115e-05
-131.5,36.5,smallPel,6.56638805442258e-06
-131.5,36.5,largePel,2.16857079362485e-32
-131.5,36.5,demersals,7.120209219398e-07
-131.5,36.5,total,7.27840897636238e-06
-131.5,37.5,smallPel,1.48973108507151e-06
-131.5,37.5,largePel,2.89495678141701e-30
-131.5,37.5,demersals,7.11871078408432e-07
-131.5,37.5,total,2.20160216347994e-06
-131.5,38.5,smallPel,3.22006472496326e-07
-131.5,38.5,largePel,9.28860283277789e-26
-131.5,38.5,demersals,8.10210059105203e-07
-131.5,38.5,total,1.13221653160153e-06
-131.5,39.5,smallPel,1.10859222533437e-07
-131.5,39.5,largePel,4.73602617927907e-23
-131.5,39.5,demersals,9.95200685128655e-07
-131.5,39.5,total,1.10605990766209e-06
-131.5,40.5,smallPel,4.07372426126522e-07
-131.5,40.5,largePel,7.61152180458781e-21
-131.5,40.5,demersals,1.26934787439261e-06
-131.5,40.5,total,1.67672030051914e-06
-131.5,41.5,smallPel,1.48713677488687e-06
-131.5,41.5,largePel,1.00343536675447e-20
-131.5,41.5,demersals,1.47098110599728e-06
-131.5,41.5,total,2.95811788088416e-06
-131.5,42.5,smallPel,1.47619740120689e-05
-131.5,42.5,largePel,2.37300036398898e-20
-131.5,42.5,demersals,1.4385253729162e-06
-131.5,42.5,total,1.62004993849851e-05
-131.5,43.5,smallPel,0.00015403531514726
-131.5,43.5,largePel,1.07148327399968e-20
-131.5,43.5,demersals,1.57689701344952e-06
-131.5,43.5,total,0.000155612212160709
-131.5,44.5,smallPel,0.000574362058444031
-131.5,44.5,largePel,4.51673248567231e-21
-131.5,44.5,demersals,1.61837618088708e-06
-131.5,44.5,total,0.000575980434624918
-131.5,45.5,smallPel,0.00547436641493171
-131.5,45.5,largePel,2.53858486355725e-20
-131.5,45.5,demersals,1.70743475922667e-06
-131.5,45.5,total,0.00547607384969093
-131.5,46.5,smallPel,0.0365520719807534
-131.5,46.5,largePel,1.08927464347725e-16
-131.5,46.5,demersals,1.5761956106804e-06
-131.5,46.5,total,0.0365536481763642
-131.5,47.5,smallPel,0.114254634679505
-131.5,47.5,largePel,3.04969162203842e-06
-131.5,47.5,demersals,1.39368734092109e-06
-131.5,47.5,total,0.114259078058468
-131.5,48.5,smallPel,0.332124284899203
-131.5,48.5,largePel,0.0876834201795567
-131.5,48.5,demersals,9.92837736620398e-07
-131.5,48.5,total,0.419808697916496
-131.5,49.5,smallPel,0.603627090529393
-131.5,49.5,largePel,0.268155488205012
-131.5,49.5,demersals,6.79605469672594e-07
-131.5,49.5,total,0.871783258339875
-131.5,50.5,smallPel,0.862530943994786
-131.5,50.5,largePel,0.471770284144644
-131.5,50.5,demersals,4.79234260489752e-07
-131.5,50.5,total,1.33430170737369
-131.5,51.5,smallPel,1.1489668819726
-131.5,51.5,largePel,0.716026662299199
-131.5,51.5,demersals,2.07364786854682e-07
-131.5,51.5,total,1.86499375163659
-131.5,54.5,smallPel,2.73683711391068
-131.5,54.5,largePel,0.471744261182917
-131.5,54.5,demersals,1.15124184968869
-131.5,54.5,total,4.35982322478229
-131.5,70.5,smallPel,0.104579898259263
-131.5,70.5,largePel,7.04828819812614e-25
-131.5,70.5,demersals,3.18335998960256e-07
-131.5,70.5,total,0.104580216595262
-131.5,71.5,smallPel,1.00104933383169e-08
-131.5,71.5,largePel,2.80109637679667e-29
-131.5,71.5,demersals,5.93103568197921e-09
-131.5,71.5,total,1.59415290202961e-08
-131.5,72.5,smallPel,2.74965617180372e-09
-131.5,72.5,largePel,1.08436208801707e-23
-131.5,72.5,demersals,1.49448800608572e-11
-131.5,72.5,total,2.76460105186459e-09
-131.5,73.5,smallPel,2.3963016505192e-09
-131.5,73.5,largePel,4.65436179901868e-21
-131.5,73.5,demersals,8.09760712962671e-11
-131.5,73.5,total,2.47727772182013e-09
-131.5,74.5,smallPel,2.25326801320154e-09
-131.5,74.5,largePel,3.87271527953536e-19
-131.5,74.5,demersals,1.51556028590965e-10
-131.5,74.5,total,2.40482404217978e-09
-131.5,75.5,smallPel,3.78999291989329e-09
-131.5,75.5,largePel,1.90669174767223e-17
-131.5,75.5,demersals,4.40127784420059e-10
-131.5,75.5,total,4.23012072338027e-09
-131.5,76.5,smallPel,4.52126475046719e-09
-131.5,76.5,largePel,3.99590214234019e-17
-131.5,76.5,demersals,3.03623877510625e-10
-131.5,76.5,total,4.82488866793684e-09
-131.5,77.5,smallPel,4.09468622889865e-09
-131.5,77.5,largePel,4.64089821256558e-17
-131.5,77.5,demersals,1.52039704269823e-10
-131.5,77.5,total,4.24672597957745e-09
-131.5,78.5,smallPel,3.87851018536606e-09
-131.5,78.5,largePel,3.75875952970201e-17
-131.5,78.5,demersals,1.54742742235564e-10
-131.5,78.5,total,4.03325296518921e-09
-131.5,79.5,smallPel,4.40962786506452e-09
-131.5,79.5,largePel,2.86209901599519e-17
-131.5,79.5,demersals,1.24839921525891e-10
-131.5,79.5,total,4.5344678152114e-09
-131.5,80.5,smallPel,2.67540857954201e-09
-131.5,80.5,largePel,1.16449169995666e-17
-131.5,80.5,demersals,9.94129610258341e-11
-131.5,80.5,total,2.77482155221277e-09
-131.5,81.5,smallPel,1.90866100972736e-09
-131.5,81.5,largePel,1.28783288980292e-17
-131.5,81.5,demersals,8.5124450779309e-11
-131.5,81.5,total,1.993785473385e-09
-131.5,82.5,smallPel,1.32993821453594e-09
-131.5,82.5,largePel,2.53541472687078e-17
-131.5,82.5,demersals,1.00777037316549e-10
-131.5,82.5,total,1.43071527720663e-09
-131.5,83.5,smallPel,6.18172510178491e-10
-131.5,83.5,largePel,1.81609942197191e-17
-131.5,83.5,demersals,1.64904280282163e-10
-131.5,83.5,total,7.83076808621648e-10
-131.5,84.5,smallPel,3.77937809241325e-10
-131.5,84.5,largePel,1.20169590429916e-18
-131.5,84.5,demersals,3.78692822042191e-10
-131.5,84.5,total,7.56630632485211e-10
-131.5,85.5,smallPel,2.88664504387209e-10
-131.5,85.5,largePel,5.99311339454615e-18
-131.5,85.5,demersals,6.51218131867756e-10
-131.5,85.5,total,9.39882642248078e-10
-131.5,86.5,smallPel,3.79168976595713e-10
-131.5,86.5,largePel,2.31131410285719e-19
-131.5,86.5,demersals,1.88576740087961e-10
-131.5,86.5,total,5.67745716914805e-10
-131.5,87.5,smallPel,3.59531821614108e-10
-131.5,87.5,largePel,2.18148379231627e-18
-131.5,87.5,demersals,2.00144639767141e-10
-131.5,87.5,total,5.59676463562733e-10
-131.5,88.5,smallPel,4.62288806167639e-10
-131.5,88.5,largePel,1.51023601197781e-18
-131.5,88.5,demersals,7.38858542723969e-11
-131.5,88.5,total,5.36174661950272e-10
-131.5,89.5,smallPel,5.38372035036045e-10
-131.5,89.5,largePel,4.40847076246813e-19
-131.5,89.5,demersals,8.3917907223839e-11
-131.5,89.5,total,6.22289942700731e-10
-130.5,-73.5,smallPel,0.307988185667914
-130.5,-73.5,largePel,0.00268788954081366
-130.5,-73.5,demersals,0.188985554925148
-130.5,-73.5,total,0.499661630133876
-130.5,-72.5,smallPel,0.0970235420471853
-130.5,-72.5,largePel,2.24868192896155e-05
-130.5,-72.5,demersals,1.6574509771145e-06
-130.5,-72.5,total,0.0970476863174521
-130.5,-71.5,smallPel,0.000701933424374474
-130.5,-71.5,largePel,3.90058935120351e-11
-130.5,-71.5,demersals,3.10637295042391e-06
-130.5,-71.5,total,0.000705039836330791
-130.5,-70.5,smallPel,1.18991443252349e-05
-130.5,-70.5,largePel,2.57687610944959e-14
-130.5,-70.5,demersals,3.64176657264539e-06
-130.5,-70.5,total,1.55409109236491e-05
-130.5,-69.5,smallPel,3.06409256308075e-05
-130.5,-69.5,largePel,8.08606547177226e-14
-130.5,-69.5,demersals,3.3899702261845e-06
-130.5,-69.5,total,3.40308959378526e-05
-130.5,-68.5,smallPel,0.00105649539307157
-130.5,-68.5,largePel,7.87519815252914e-11
-130.5,-68.5,demersals,3.92051837575582e-06
-130.5,-68.5,total,0.00106041599019931
-130.5,-67.5,smallPel,0.0533967324642066
-130.5,-67.5,largePel,1.16965954230317e-07
-130.5,-67.5,demersals,3.90269211845251e-06
-130.5,-67.5,total,0.0534007521222793
-130.5,-66.5,smallPel,0.198033935885057
-130.5,-66.5,largePel,9.45065368184049e-05
-130.5,-66.5,demersals,3.81513833640348e-06
-130.5,-66.5,total,0.198132257560212
-130.5,-65.5,smallPel,0.364916666173536
-130.5,-65.5,largePel,0.00844918923346734
-130.5,-65.5,demersals,3.80420335462475e-06
-130.5,-65.5,total,0.373369659610358
-130.5,-64.5,smallPel,0.497070892773178
-130.5,-64.5,largePel,0.0649939921503878
-130.5,-64.5,demersals,3.90384662190516e-06
-130.5,-64.5,total,0.562068788770188
-130.5,-63.5,smallPel,0.584696379817567
-130.5,-63.5,largePel,0.127948584106221
-130.5,-63.5,demersals,4.04030618374366e-06
-130.5,-63.5,total,0.712649004229971
-130.5,-62.5,smallPel,0.64693109118993
-130.5,-62.5,largePel,0.178732654985002
-130.5,-62.5,demersals,4.06255987319352e-06
-130.5,-62.5,total,0.825667808734804
-130.5,-61.5,smallPel,0.655023878428897
-130.5,-61.5,largePel,0.192321770533865
-130.5,-61.5,demersals,3.99648134197526e-06
-130.5,-61.5,total,0.847349645444104
-130.5,-60.5,smallPel,0.589434353026684
-130.5,-60.5,largePel,0.173688130541919
-130.5,-60.5,demersals,3.60739733207167e-06
-130.5,-60.5,total,0.763126090965935
-130.5,-59.5,smallPel,0.48948354504023
-130.5,-59.5,largePel,0.13972631504307
-130.5,-59.5,demersals,3.51200487633439e-06
-130.5,-59.5,total,0.629213372088176
-130.5,-58.5,smallPel,0.400848506957662
-130.5,-58.5,largePel,0.10733571990786
-130.5,-58.5,demersals,2.56692349640343e-06
-130.5,-58.5,total,0.508186793789018
-130.5,-57.5,smallPel,0.311870248904849
-130.5,-57.5,largePel,0.0745638367502788
-130.5,-57.5,demersals,2.45598728241416e-06
-130.5,-57.5,total,0.38643654164241
-130.5,-56.5,smallPel,0.254808678170576
-130.5,-56.5,largePel,0.0488532090822572
-130.5,-56.5,demersals,2.36002271649931e-06
-130.5,-56.5,total,0.303664247275549
-130.5,-55.5,smallPel,0.233281425748035
-130.5,-55.5,largePel,0.0363305504293218
-130.5,-55.5,demersals,2.26613985816691e-06
-130.5,-55.5,total,0.269614242317215
-130.5,-54.5,smallPel,0.238064242165038
-130.5,-54.5,largePel,0.0382538544297561
-130.5,-54.5,demersals,2.06748516150452e-06
-130.5,-54.5,total,0.276320164079956
-130.5,-53.5,smallPel,0.242669087943511
-130.5,-53.5,largePel,0.0431954217286058
-130.5,-53.5,demersals,2.34389793341305e-06
-130.5,-53.5,total,0.28586685357005
-130.5,-52.5,smallPel,0.263158089332147
-130.5,-52.5,largePel,0.0586050474695011
-130.5,-52.5,demersals,2.29568752321767e-06
-130.5,-52.5,total,0.321765432489172
-130.5,-51.5,smallPel,0.289967190822074
-130.5,-51.5,largePel,0.0805918871085574
-130.5,-51.5,demersals,2.35388958412769e-06
-130.5,-51.5,total,0.370561431820216
-130.5,-50.5,smallPel,0.30710579754672
-130.5,-50.5,largePel,0.0962314525755224
-130.5,-50.5,demersals,2.3197097300649e-06
-130.5,-50.5,total,0.403339569831972
-130.5,-49.5,smallPel,0.343553999183887
-130.5,-49.5,largePel,0.123796790724031
-130.5,-49.5,demersals,2.19528949753059e-06
-130.5,-49.5,total,0.467352985197416
-130.5,-48.5,smallPel,0.353099239811726
-130.5,-48.5,largePel,0.137884086657582
-130.5,-48.5,demersals,2.20382798729262e-06
-130.5,-48.5,total,0.490985530297295
-130.5,-47.5,smallPel,0.345967753640562
-130.5,-47.5,largePel,0.146806829579911
-130.5,-47.5,demersals,2.13657794444512e-06
-130.5,-47.5,total,0.492776719798417
-130.5,-46.5,smallPel,0.316585380682984
-130.5,-46.5,largePel,0.136339448971236
-130.5,-46.5,demersals,2.18248589795068e-06
-130.5,-46.5,total,0.452927012140117
-130.5,-45.5,smallPel,0.242247130521864
-130.5,-45.5,largePel,0.0882595051848248
-130.5,-45.5,demersals,2.43892082275568e-06
-130.5,-45.5,total,0.330509074627511
-130.5,-44.5,smallPel,0.172729963219263
-130.5,-44.5,largePel,0.0434114162344738
-130.5,-44.5,demersals,2.65577991784388e-06
-130.5,-44.5,total,0.216144035233655
-130.5,-43.5,smallPel,0.0727902382213389
-130.5,-43.5,largePel,4.37058281257071e-05
-130.5,-43.5,demersals,2.6439563346169e-06
-130.5,-43.5,total,0.0728365880057992
-130.5,-42.5,smallPel,0.00217860644296333
-130.5,-42.5,largePel,6.98511422554171e-15
-130.5,-42.5,demersals,2.26909169455717e-06
-130.5,-42.5,total,0.00218087553466488
-130.5,-41.5,smallPel,0.00105133472367626
-130.5,-41.5,largePel,1.41855026325929e-20
-130.5,-41.5,demersals,1.73201980134108e-06
-130.5,-41.5,total,0.0010530667434776
-130.5,-40.5,smallPel,0.000990625416033939
-130.5,-40.5,largePel,3.61000233709708e-19
-130.5,-40.5,demersals,1.05174599882454e-06
-130.5,-40.5,total,0.000991677162032764
-130.5,-39.5,smallPel,2.1840253699768e-05
-130.5,-39.5,largePel,1.533697312199e-17
-130.5,-39.5,demersals,7.67900391499826e-07
-130.5,-39.5,total,2.26081540912831e-05
-130.5,-38.5,smallPel,5.08194729105384e-07
-130.5,-38.5,largePel,1.79745464751439e-17
-130.5,-38.5,demersals,6.5247433604626e-07
-130.5,-38.5,total,1.16066906516962e-06
-130.5,-37.5,smallPel,9.55966003992117e-08
-130.5,-37.5,largePel,1.25695929103518e-17
-130.5,-37.5,demersals,5.822610706072e-07
-130.5,-37.5,total,6.77857671018981e-07
-130.5,-36.5,smallPel,2.2604364442641e-06
-130.5,-36.5,largePel,9.4360892250662e-18
-130.5,-36.5,demersals,5.1179484999629e-07
-130.5,-36.5,total,2.77223129426982e-06
-130.5,-35.5,smallPel,1.96434897652585e-07
-130.5,-35.5,largePel,3.57833558527745e-20
-130.5,-35.5,demersals,5.62726817812169e-07
-130.5,-35.5,total,7.5916171546479e-07
-130.5,-34.5,smallPel,2.84705186753282e-09
-130.5,-34.5,largePel,4.0217257280252e-22
-130.5,-34.5,demersals,7.43847033850809e-07
-130.5,-34.5,total,7.46694085718342e-07
-130.5,-33.5,smallPel,1.39944477036858e-09
-130.5,-33.5,largePel,6.40449433148862e-23
-130.5,-33.5,demersals,6.16147066526489e-07
-130.5,-33.5,total,6.17546511296858e-07
-130.5,-32.5,smallPel,1.83651583624041e-09
-130.5,-32.5,largePel,2.81025103088775e-22
-130.5,-32.5,demersals,6.23918782937474e-07
-130.5,-32.5,total,6.25755298773715e-07
-130.5,-31.5,smallPel,1.69633969541119e-09
-130.5,-31.5,largePel,3.49039992774476e-22
-130.5,-31.5,demersals,5.68025323992412e-07
-130.5,-31.5,total,5.69721663687824e-07
-130.5,-30.5,smallPel,6.99076543332693e-10
-130.5,-30.5,largePel,1.84552772634641e-22
-130.5,-30.5,demersals,4.66946805118981e-07
-130.5,-30.5,total,4.67645881662314e-07
-130.5,-29.5,smallPel,8.83775257148453e-10
-130.5,-29.5,largePel,3.24710451581971e-22
-130.5,-29.5,demersals,5.70417390836443e-07
-130.5,-29.5,total,5.71301166093592e-07
-130.5,-28.5,smallPel,9.04257439813462e-11
-130.5,-28.5,largePel,2.88077040635042e-22
-130.5,-28.5,demersals,7.35330264726068e-07
-130.5,-28.5,total,7.3542069047005e-07
-130.5,-27.5,smallPel,3.92672629128485e-10
-130.5,-27.5,largePel,8.66462830212516e-23
-130.5,-27.5,demersals,7.9010422369645e-07
